TITLE,DESCRIPTION,PRICE,CURRENCY_CODE,QUANTITY,TAGS,MATERIALS,IMAGE1,IMAGE2,IMAGE3,IMAGE4,IMAGE5,IMAGE6,IMAGE7,IMAGE8,IMAGE9,IMAGE10,"VARIATION 1 TYPE","VARIATION 1 NAME","VARIATION 1 VALUES","VARIATION 2 TYPE","VARIATION 2 NAME","VARIATION 2 VALUES",SKU
"3D Printed Abstract Wave Vase | Modern Yellow Sculptural Decor | Unique Curved Design | Contemporary Tabletop Art | Available in 6 Colors","Elevate your home or office decor with our captivating 3D Printed Abstract Wave Vase. This unique piece features a fluid, open design with graceful, undulating curves and a distinct central void, presented in a vibrant yellow finish. Its artistic and dynamic form creates an immediate focal point for any modern interior.

Meticulously crafted using advanced 3D printing technology, this durable vase is perfect for showcasing a single stem, dried botanicals, or simply as a standalone piece of modern art. The cheerful yellow color brings a warm and stylish pop, enhancing the aesthetic of your living room, office, or study.

Available in 6 Colors: Choose the perfect shade to complement your decor: Black, Blue, Green, Red, White, and Yellow (as shown).

This versatile piece is an ideal gift for art enthusiasts, design lovers, or anyone looking to add a unique and elegant sculptural element to their living space.

Features:

Unique abstract, wave-inspired, and open sculptural design
Versatile as a decorative vase or stand-alone art piece
Available in 6 vibrant colors (Black, Blue, Green, Red, White, Yellow)
Durable 3D printed construction
Perfect for modern, contemporary, or artistic decor
Materials:
High-quality, eco-friendly PLA plastic.

Care Instructions:
Wipe clean with a damp cloth. Avoid harsh chemicals or abrasive cleaners. Not recommended for holding water directly.

Disclaimer: The displayed colors may not perfectly match the actual product color due to various factors, including monitor settings, lighting, and material variations.",1399,INR,100,"3D_Printed,Abstract_Vase,Yellow_Decor,Modern_Home,Sculptural_Art,Unique_Vase,Wave_Design,Tabletop_Decor,Decorative_Vase,Multi_Color,Contemporary,Artistic_Gift,Home_Accent",,https://i.etsystatic.com/59876780/r/il/4ee24f/6944087228/il_fullxfull.6944087228_ednx.jpg,https://i.etsystatic.com/59876780/r/il/a899fe/6944087252/il_fullxfull.6944087252_emcb.jpg,https://i.etsystatic.com/59876780/r/il/c19b84/6992054171/il_fullxfull.6992054171_1fch.jpg,https://i.etsystatic.com/59876780/r/il/5f3e9c/6944087278/il_fullxfull.6944087278_mnhn.jpg,https://i.etsystatic.com/59876780/r/il/86f7e3/6944087240/il_fullxfull.6944087240_e6kk.jpg,https://i.etsystatic.com/59876780/r/il/f6117d/6992054173/il_fullxfull.6992054173_p51e.jpg,https://i.etsystatic.com/59876780/r/il/d0e653/6944087232/il_fullxfull.6944087232_kjsf.jpg,,,,Colour,"Primary colour","Black,Blue,Green,Red,White,Yellow",,,,"Vutuk_Vase171_Black,Vutuk_Vase171_Blue,Vutuk_Vase171_Green,Vutuk_Vase171_White,Vutuk_Vase171_Red,Vutuk_Vase171_Yellow"
"3D Printed Swirl Vase | Modern Black Sculptural Decor | Unique Ribbed Design | Contemporary Tabletop Art | Available in 6 Colors","Introduce dynamic elegance to your space with our captivating 3D Printed Swirl Vase. This unique piece features an intriguing, spiraling ribbed texture that creates a visually appealing sense of movement, all presented in a sophisticated matte black finish. Its distinctive design makes it a compelling focal point for any modern interior.

Meticulously crafted using advanced 3D printing technology, this durable vase is perfect for showcasing a single stem, dried botanicals, or simply as a standalone piece of modern art. The timeless matte black color adds an element of understated luxury and versatility, complementing a wide range of interior styles from minimalist to industrial chic.

Available in 6 Colors: Choose the perfect shade to match your aesthetic: Black (as shown), Blue, Green, Red, White, and Yellow.

This versatile piece is an ideal gift for art enthusiasts, design lovers, or anyone looking to add a unique and elegant sculptural element to their living space.

Features:

Unique swirl and ribbed textural design
Versatile as a decorative vase or stand-alone art piece
Available in 6 vibrant colors (Black, Blue, Green, Red, White, Yellow)
Durable 3D printed construction
Perfect for modern, contemporary, or artistic decor
Materials:
High-quality, eco-friendly PLA plastic.

Care Instructions:
Wipe clean with a damp cloth. Avoid harsh chemicals or abrasive cleaners. Not recommended for holding water directly.

Disclaimer: The displayed colors may not perfectly match the actual product color due to various factors, including monitor settings, lighting, and material variations.",1399,INR,100,"3D_Printed,Swirl_Vase,Black_Decor,Modern_Home,Sculptural_Art,Unique_Vase,Ribbed_Design,Tabletop_Decor,Decorative_Vase,Multi_Color,Contemporary,Minimalist,Art_Piece",,https://i.etsystatic.com/59876780/r/il/1ffa41/6943756070/il_fullxfull.6943756070_bbcu.jpg,https://i.etsystatic.com/59876780/r/il/f5f93b/6991722443/il_fullxfull.6991722443_kr9c.jpg,https://i.etsystatic.com/59876780/r/il/80a958/6991722445/il_fullxfull.6991722445_iupy.jpg,https://i.etsystatic.com/59876780/r/il/66cca0/6991722449/il_fullxfull.6991722449_cta7.jpg,https://i.etsystatic.com/59876780/r/il/485c1f/6991722453/il_fullxfull.6991722453_ohtb.jpg,https://i.etsystatic.com/59876780/r/il/478656/6991722461/il_fullxfull.6991722461_jb0y.jpg,https://i.etsystatic.com/59876780/r/il/2862e0/6943756066/il_fullxfull.6943756066_ia72.jpg,,,,Colour,"Primary colour","Black,Blue,Green,Red,White,Yellow",,,,"Vutuk_Vase170_Blue,Vutuk_Vase170_Green,Vutuk_Vase170_Black,Vutuk_Vase170_Red,Vutuk_Vase170_White,Vutuk_Vase170_Yellow"
"3D Printed Abstract Spiral Vase | Modern Yellow Sculptural Decor | Unique Flowing Design | Contemporary Tabletop Art | Available in 6 Colors","Infuse your space with captivating modern artistry using our 3D Printed Abstract Spiral Vase. This striking piece features a dynamic, fluid form that curves elegantly to create a unique, open-loop silhouette, all presented in a cheerful yellow finish. Its artistic and captivating shape makes it a compelling focal point for any contemporary interior.

Meticulously crafted using advanced 3D printing technology, this durable vase is perfect for showcasing a single stem, dried botanicals, or simply as a standalone piece of modern art. The vibrant yellow color brings a sunny and stylish pop, enhancing the aesthetic of your living room, office, or study.

Available in 6 Colors: Choose the perfect shade to complement your decor: Black, Blue, Green, Red, White, and Yellow (as shown).

This versatile piece is an ideal gift for art enthusiasts, design lovers, or anyone looking to add a unique and elegant sculptural element to their living space.

Features:

Unique abstract, spiral, and flowing design
Versatile as a decorative vase or stand-alone art piece
Available in 6 vibrant colors (Black, Blue, Green, Red, White, Yellow)
Durable 3D printed construction
Perfect for modern, contemporary, or artistic decor
Materials:
High-quality, eco-friendly PLA plastic.

Care Instructions:
Wipe clean with a damp cloth. Avoid harsh chemicals or abrasive cleaners. Not recommended for holding water directly.

Disclaimer: The displayed colors may not perfectly match the actual product color due to various factors, including monitor settings, lighting, and material variations.",1399,INR,100,"3D_Printed,Spiral_Vase,Yellow_Decor,Modern_Home,Sculptural_Art,Unique_Vase,Abstract_Design,Tabletop_Decor,Decorative_Vase,Multi_Color,Contemporary,Artistic_Gift,Home_Accent",,https://i.etsystatic.com/59876780/r/il/2818b3/6991719085/il_fullxfull.6991719085_5qz0.jpg,https://i.etsystatic.com/59876780/r/il/a52400/6943752878/il_fullxfull.6943752878_iwsu.jpg,https://i.etsystatic.com/59876780/r/il/4e2531/6943752886/il_fullxfull.6943752886_dt8m.jpg,https://i.etsystatic.com/59876780/r/il/06a187/6991719073/il_fullxfull.6991719073_anty.jpg,https://i.etsystatic.com/59876780/r/il/519f6c/6991719083/il_fullxfull.6991719083_2s16.jpg,https://i.etsystatic.com/59876780/r/il/540701/6943752894/il_fullxfull.6943752894_nhrc.jpg,https://i.etsystatic.com/59876780/r/il/cab48c/6943752880/il_fullxfull.6943752880_1j5v.jpg,,,,Colour,"Primary colour","Black,Blue,Green,Red,White,Yellow",,,,"Vutuk_Vase169_Black,Vutuk_Vase169_Green,Vutuk_Vase169_Blue,Vutuk_Vase169_Red,Vutuk_Vase169_White,Vutuk_Vase169_Yellow"
"3D Printed Hand Vase | Unique Sculptural Decor | Modern White Art Piece | Abstract Hand Holding Flower | Available in 6 Colors","Make a truly artistic statement with our captivating 3D Printed Hand Vase. This extraordinary piece features a beautifully sculpted hand, forming a graceful and unique holder for a single bloom or dried botanical. Presented in a serene white finish, it creates a powerful and thoughtful focal point for any modern interior.

Meticulously crafted using advanced 3D printing technology, this durable vase embodies a blend of abstract art and organic form. Its distinctive design makes it a conversation starter, perfect for adding a touch of elegance and intrigue to your living room, office, or bedroom.

Available in 6 Colors: Choose the perfect shade to complement your decor: Black, Blue, Green, Red, White (as shown), and Yellow.

This versatile piece is an ideal gift for art lovers, sculptors, unique decor collectors, or anyone looking to add a truly one-of-a-kind and elegant element to their living space.

Features:

Unique hand-shaped sculptural design
Versatile as a decorative vase or stand-alone art piece
Available in 6 vibrant colors (Black, Blue, Green, Red, White, Yellow)
Durable 3D printed construction
Perfect for modern, artistic, and unique home decor
Materials:
High-quality, eco-friendly PLA plastic.

Care Instructions:
Wipe clean with a damp cloth. Avoid harsh chemicals or abrasive cleaners. Not recommended for holding water directly.

Disclaimer: The displayed colors may not perfectly match the actual product color due to various factors, including monitor settings, lighting, and material variations.",1399,INR,100,,,https://i.etsystatic.com/59876780/r/il/a0dd0f/6991715751/il_fullxfull.6991715751_9b2u.jpg,https://i.etsystatic.com/59876780/r/il/137ef8/6991715741/il_fullxfull.6991715741_houl.jpg,https://i.etsystatic.com/59876780/r/il/43335b/6943749484/il_fullxfull.6943749484_ishu.jpg,https://i.etsystatic.com/59876780/r/il/ab071a/6991715745/il_fullxfull.6991715745_7hbg.jpg,https://i.etsystatic.com/59876780/r/il/7aaf83/6943749490/il_fullxfull.6943749490_7grq.jpg,https://i.etsystatic.com/59876780/r/il/e83738/6943749488/il_fullxfull.6943749488_cfyu.jpg,https://i.etsystatic.com/59876780/r/il/87db5a/6991715747/il_fullxfull.6991715747_fvci.jpg,,,,Colour,"Primary colour","Black,Blue,Green,Red,White,Yellow",,,,"Vutuk_Vase168_Blue,Vutuk_Vase168_White,Vutuk_Vase168_Yellow,Vutuk_Vase168_Black,Vutuk_Vase168_Green,Vutuk_Vase168_Red"
"3D Printed Modern Leaf Vase | Abstract Red Sculptural Decor | Unique Organic Home Accent | Contemporary Tabletop Art | Available in 6 Colors","Infuse your space with vibrant, organic modernism with our captivating 3D Printed Modern Leaf Vase. This unique piece features an abstract, elegant design with prominent leaf-like forms, presented in a striking red finish. Its artistic and nature-inspired shape makes it a compelling focal point for any contemporary interior.

Meticulously crafted using advanced 3D printing technology, this durable vase is perfect for showcasing a single stem, dried botanicals, or simply as a standalone piece of modern art. The bold red color adds an energetic and stylish pop, enhancing the aesthetic of your living room, office, or study.

Available in 6 Colors: Choose the perfect shade to complement your decor: Black, Blue, Green, Red (as shown), White, and Yellow.

This versatile piece is an ideal gift for art enthusiasts, nature lovers, design lovers, or anyone looking to add a unique and elegant sculptural element to their living space.

Features:

Unique abstract and prominent leaf-inspired design
Versatile as a decorative vase or stand-alone art piece
Available in 6 vibrant colors (Black, Blue, Green, Red, White, Yellow)
Durable 3D printed construction
Perfect for modern, contemporary, or nature-inspired decor
Materials:
High-quality, eco-friendly PLA plastic.

Care Instructions:
Wipe clean with a damp cloth. Avoid harsh chemicals or abrasive cleaners. Not recommended for holding water directly.

Disclaimer: The displayed colors may not perfectly match the actual product color due to various factors, including monitor settings, lighting, and material variations.",1399,INR,100,"3D_Printed,Leaf_Vase,Red_Decor,Modern_Home,Sculptural_Art,Unique_Vase,Abstract_Design,Tabletop_Decor,Decorative_Vase,Multi_Color,Contemporary,Nature_Inspired,Art_Piece",,https://i.etsystatic.com/59876780/r/il/552ad5/6991711955/il_fullxfull.6991711955_8pv4.jpg,https://i.etsystatic.com/59876780/r/il/b375ac/6991711917/il_fullxfull.6991711917_21jh.jpg,https://i.etsystatic.com/59876780/r/il/8a11b2/6943745712/il_fullxfull.6943745712_569w.jpg,https://i.etsystatic.com/59876780/r/il/942b6f/6943745720/il_fullxfull.6943745720_7jpd.jpg,https://i.etsystatic.com/59876780/r/il/6dc573/6991711923/il_fullxfull.6991711923_9lra.jpg,https://i.etsystatic.com/59876780/r/il/fef484/6991711927/il_fullxfull.6991711927_5ykh.jpg,https://i.etsystatic.com/59876780/r/il/3d2db4/6943745710/il_fullxfull.6943745710_cv7u.jpg,,,,Colour,"Primary colour","Black,Blue,Green,Red,White,Yellow",,,,"Vutuk_Vase167_Blue,Vutuk_Vase167_Yellow,Vutuk_Vase167_Black,Vutuk_Vase167_Green,Vutuk_Vase167_Red,Vutuk_Vase167_White"
"3D Printed Star Vase | Modern Black Sculptural Decor | Unique Celestial Home Accent | Contemporary Tabletop Art | Available in 6 Colors","Add a touch of cosmic elegance to your space with our enchanting 3D Printed Star Vase. This unique piece features a captivating design with abstract forms intertwined with striking star shapes, all presented in a sophisticated matte black finish. Its artistic and celestial appeal makes it a mesmerizing focal point for any modern interior.

Meticulously crafted using advanced 3D printing technology, this durable vase is perfect for showcasing a single stem, dried botanicals, or simply as a standalone piece of modern art. The timeless matte black color adds an element of understated luxury and versatility, complementing a wide range of interior styles from minimalist to celestial-themed decor.

Available in 6 Colors: Choose the perfect shade to match your aesthetic: Black (as shown), Blue, Green, Red, White, and Yellow.

This versatile piece is an ideal gift for stargazers, art enthusiasts, design lovers, or anyone looking to add a unique and elegant sculptural element to their living space.

Features:

Unique star and abstract sculptural design
Versatile as a decorative vase or stand-alone art piece
Available in 6 vibrant colors (Black, Blue, Green, Red, White, Yellow)
Durable 3D printed construction
Perfect for modern, contemporary, or celestial-themed decor
Materials:
High-quality, eco-friendly PLA plastic.

Care Instructions:
Wipe clean with a damp cloth. Avoid harsh chemicals or abrasive cleaners. Not recommended for holding water directly.

Disclaimer: The displayed colors may not perfectly match the actual product color due to various factors, including monitor settings, lighting, and material variations.",1399,INR,100,"3D_Printed,Star_Vase,Black_Decor,Modern_Home,Sculptural_Art,Unique_Vase,Celestial_Decor,Tabletop_Decor,Decorative_Vase,Multi_Color,Contemporary,Artistic_Gift,Home_Accent",,https://i.etsystatic.com/59876780/r/il/d676b3/6943741374/il_fullxfull.6943741374_fqnf.jpg,https://i.etsystatic.com/59876780/r/il/8f5c3c/6943741382/il_fullxfull.6943741382_ngi7.jpg,https://i.etsystatic.com/59876780/r/il/f5c67b/6991707519/il_fullxfull.6991707519_bvlq.jpg,https://i.etsystatic.com/59876780/r/il/7550b6/6943741376/il_fullxfull.6943741376_q48w.jpg,https://i.etsystatic.com/59876780/r/il/1e0ec0/6991707507/il_fullxfull.6991707507_3kbn.jpg,https://i.etsystatic.com/59876780/r/il/72f594/6991707531/il_fullxfull.6991707531_ew9o.jpg,https://i.etsystatic.com/59876780/r/il/faccad/6991707505/il_fullxfull.6991707505_glxi.jpg,,,,Colour,"Primary colour","Black,Blue,Green,Red,White,Yellow",,,,"Vutuk_Vase166_Black,Vutuk_Vase166_Yellow,Vutuk_Vase166_Blue,Vutuk_Vase166_Green,Vutuk_Vase166_Red,Vutuk_Vase166_White"
"3D Printed Geometric Flame Pen Holder | Modern White Desk Organizer | Unique Sculptural Pencil Holder | Available in 6 Colors","Ignite your workspace with our striking 3D Printed Geometric Flame Pen Holder! This unique desk organizer features a dynamic, upward-reaching design composed of sharp, angular facets, reminiscent of flickering flames or crystalline growth. Presented in a clean white finish, it makes a powerful and artistic statement on any desk.

Meticulously crafted using advanced 3D printing technology, this durable pen holder is perfect for keeping your pens, pencils, rulers, and other stationery essentials neatly organized. It's not just functional; it's a piece of modern art that adds an architectural and inspiring touch to your surroundings.

Available in 6 Colors: Choose the perfect shade to complement your aesthetic: Black, Blue, Green, Red, White (as shown), and Yellow.

This versatile piece is an ideal gift for architects, designers, students, or anyone who appreciates unique, contemporary, and functional desk accessories.

Features:

Unique geometric flame or crystalline design
Organizes pens, pencils, and small stationery
Available in 6 vibrant colors (Black, Blue, Green, Red, White, Yellow)
Durable 3D printed construction
Perfect for modern office, creative studio, or home desk
Materials:
High-quality, eco-friendly PLA plastic.

Care Instructions:
Wipe clean with a damp cloth. Avoid harsh chemicals or abrasive cleaners.

Disclaimer: The displayed colors may not perfectly match the actual product color due to various factors, including monitor settings, lighting, and material variations.",1699,INR,100,"3D_Printed,Geometric_Decor,Pen_Holder,Desk_Organizer,White_Decor,Modern_Office,Unique_Gift,Sculptural_Design,Abstract_Art,Pencil_Holder,Contemporary,Stationery,Multi_Color",,https://i.etsystatic.com/59876780/r/il/f4605f/6987121247/il_fullxfull.6987121247_jclw.jpg,https://i.etsystatic.com/59876780/r/il/555903/6987121231/il_fullxfull.6987121231_4cp2.jpg,https://i.etsystatic.com/59876780/r/il/40230f/6987121235/il_fullxfull.6987121235_300h.jpg,https://i.etsystatic.com/59876780/r/il/5b3c5b/6939153498/il_fullxfull.6939153498_mrjy.jpg,https://i.etsystatic.com/59876780/r/il/0c2d4e/6939153494/il_fullxfull.6939153494_5b1r.jpg,https://i.etsystatic.com/59876780/r/il/8fcc78/6987121237/il_fullxfull.6987121237_dhnt.jpg,https://i.etsystatic.com/59876780/r/il/a09dd1/6987121241/il_fullxfull.6987121241_rcmt.jpg,,,,Colour,"Primary colour","Black,Blue,Green,Red,White,Yellow",,,,"Vutuk_Vase164_Black,Vutuk_Vase164_Blue,Vutuk_Vase164_Red,Vutuk_Vase164_White,Vutuk_Vase164_Green,Vutuk_Vase164_Yellow"
"3D Printed Geometric Twist Vase | Modern Blue Sculptural Decor | Unique Faceted Design | Contemporary Tabletop Art | Available in 6 Colors","Add a touch of contemporary elegance to your space with our eye-catching 3D Printed Geometric Twist Vase. This unique piece features a dynamic, spiraling faceted design, creating a mesmerizing play of light and shadow, all presented in a calming blue finish. Its sculptural form makes it a captivating focal point for any modern interior.

Meticulously crafted using advanced 3D printing technology, this durable vase is perfect for showcasing a single stem, dried botanicals, or simply as a standalone piece of modern art. The soothing blue color brings a serene yet stylish accent, enhancing the aesthetic of your living room, office, or study.

Available in 6 Colors: Choose the perfect shade to complement your decor: Black, Blue (as shown), Green, Red, White, and Yellow.

This versatile piece is an ideal gift for art enthusiasts, design lovers, or anyone looking to add a unique and elegant sculptural element to their living space.

Features:

Unique geometric, twisted, and faceted design
Versatile as a decorative vase or stand-alone art piece
Available in 6 vibrant colors (Black, Blue, Green, Red, White, Yellow)
Durable 3D printed construction
Perfect for modern, contemporary, or artistic decor
Materials:
High-quality, eco-friendly PLA plastic.

Care Instructions:
Wipe clean with a damp cloth. Avoid harsh chemicals or abrasive cleaners. Not recommended for holding water directly.

Disclaimer: The displayed colors may not perfectly match the actual product color due to various factors, including monitor settings, lighting, and material variations.",1399,INR,100,"3D_Printed,Geometric_Vase,Blue_Decor,Modern_Home,Sculptural_Art,Unique_Vase,Faceted_Design,Tabletop_Decor,Decorative_Vase,Multi_Color,Contemporary,Artistic_Gift,Home_Accent",,https://i.etsystatic.com/59876780/r/il/994c5d/6987117775/il_fullxfull.6987117775_2gwb.jpg,https://i.etsystatic.com/59876780/r/il/71fbcf/6939150050/il_fullxfull.6939150050_s4tx.jpg,https://i.etsystatic.com/59876780/r/il/9aa5d9/6939150026/il_fullxfull.6939150026_j6zz.jpg,https://i.etsystatic.com/59876780/r/il/fb08ff/6987117781/il_fullxfull.6987117781_lwej.jpg,https://i.etsystatic.com/59876780/r/il/f92771/6939150034/il_fullxfull.6939150034_787e.jpg,https://i.etsystatic.com/59876780/r/il/54fb64/6939150032/il_fullxfull.6939150032_9sif.jpg,https://i.etsystatic.com/59876780/r/il/bd278d/6987117783/il_fullxfull.6987117783_68k0.jpg,,,,Colour,"Primary colour","Black,Blue,Green,Red,White,Yellow",,,,"Vutuk_Vase163_Black,Vutuk_Vase163_Blue,Vutuk_Vase163_Green,Vutuk_Vase163_Red,Vutuk_Vase163_White,Vutuk_Vase163_Yellow"
"3D Printed Octopus Pen Holder | Kraken Desk Organizer | Red Tentacle Office Decor | Unique Nautical Gift | Gamer Room Accessory","Command the depths of your desk with our incredible 3D Printed Octopus Pen Holder! This captivating desk organizer features a detailed and dynamic octopus or kraken design, with tentacles reaching up to hold your stationery. The vibrant red color makes a bold statement, bringing a fantastical, marine-inspired touch to any workspace.

Meticulously crafted with precision using advanced 3D printing technology, this durable pen holder is perfect for keeping your pens, pencils, markers, and other stationery essentials fiercely organized. It's not just functional; it's a unique piece of art that ignites imagination and adds an adventurous spirit to your surroundings.

Available in 6 Colors: Choose the perfect shade to match your aesthetic: Black, Blue, Green, Red (as shown), White, and Yellow.

This octopus pen holder makes an exceptional and unique gift for ocean lovers, fantasy enthusiasts, gamers, D&D players, or anyone who appreciates powerful and distinctive desk accessories.

Features:

Unique octopus/kraken tentacle design
Organizes pens, pencils, and small stationery
Available in 6 vibrant colors (Black, Blue, Green, Red, White, Yellow)
Durable 3D printed construction
Perfect for gaming room, office, or personal desk
Materials:
High-quality, eco-friendly PLA plastic.

Care Instructions:
Wipe clean with a damp cloth. Avoid harsh chemicals or abrasive cleaners.

Disclaimer: The displayed colors may not perfectly match the actual product color due to various factors, including monitor settings, lighting, and material variations.",3099,INR,100,"3D_Printed,Octopus_Decor,Pen_Holder,Desk_Organizer,Kraken,Red_Decor,Nautical_Gift,Unique_Gift,Fantasy_Decor,Gamer_Room,Tentacle_Art,Stationery_Holder,Desk_Toy",,https://i.etsystatic.com/59876780/r/il/14119e/6987114429/il_fullxfull.6987114429_jr1l.jpg,https://i.etsystatic.com/59876780/r/il/0f813b/6987114453/il_fullxfull.6987114453_q1w1.jpg,https://i.etsystatic.com/59876780/r/il/cc9dd5/6987114441/il_fullxfull.6987114441_kib7.jpg,https://i.etsystatic.com/59876780/r/il/c259c8/6939146784/il_fullxfull.6939146784_huli.jpg,https://i.etsystatic.com/59876780/r/il/c0c1f8/6939146780/il_fullxfull.6939146780_dyqm.jpg,https://i.etsystatic.com/59876780/r/il/e3d005/6987114433/il_fullxfull.6987114433_2r6s.jpg,https://i.etsystatic.com/59876780/r/il/618f77/6939146782/il_fullxfull.6939146782_758d.jpg,,,,Colour,"Primary colour","Black,Blue,Green,Red,White,Yellow",,,,"Vutuk_Vase162_Blue,Vutuk_Vase162_Red,Vutuk_Vase162_White,Vutuk_Vase162_Yellow,Vutuk_Vase162_Black,Vutuk_Vase162_Green"
"3D Printed Geometric Vase | Modern Black Faceted Decor | Unique Low Poly Sculpture | Contemporary Tabletop Art | Available in 6 Colors","Add a sharp, contemporary edge to your decor with our striking 3D Printed Geometric Vase. This unique piece features an angular, faceted design reminiscent of a low-poly art style, presented in a sophisticated matte black finish. Its bold geometric form makes it a captivating focal point for any modern interior.

Meticulously crafted using advanced 3D printing technology, this durable vase is perfect for showcasing a single stem, dried botanicals, or simply as a standalone piece of modern art. The timeless matte black color adds an element of understated elegance and versatility, complementing a wide range of interior styles from minimalist to industrial chic.

Available in 6 Colors: Choose the perfect shade to match your aesthetic: Black (as shown), Blue, Green, Red, White, and Yellow.

This versatile piece is an ideal gift for art enthusiasts, design lovers, or anyone looking to add a unique and stylish sculptural element to their living space.

Features:

Unique geometric, faceted, or low-poly design
Versatile as a decorative vase or stand-alone art piece
Available in 6 vibrant colors (Black, Blue, Green, Red, White, Yellow)
Durable 3D printed construction
Perfect for modern, minimalist, and contemporary decor
Materials:
High-quality, eco-friendly PLA plastic.

Care Instructions:
Wipe clean with a damp cloth. Avoid harsh chemicals or abrasive cleaners. Not recommended for holding water directly.

Disclaimer: The displayed colors may not perfectly match the actual product color due to various factors, including monitor settings, lighting, and material variations.",1399,INR,100,"3D_Printed,Geometric_Vase,Black_Decor,Modern_Home,Faceted_Design,Unique_Vase,Low_Poly,Tabletop_Decor,Decorative_Vase,Multi_Color,Contemporary,Minimalist,Art_Sculpture",,https://i.etsystatic.com/59876780/r/il/77455a/6987111179/il_fullxfull.6987111179_jtkg.jpg,https://i.etsystatic.com/59876780/r/il/b6b433/6987111177/il_fullxfull.6987111177_qkh5.jpg,https://i.etsystatic.com/59876780/r/il/15722e/6939143544/il_fullxfull.6939143544_noic.jpg,https://i.etsystatic.com/59876780/r/il/446324/6987111189/il_fullxfull.6987111189_s98k.jpg,https://i.etsystatic.com/59876780/r/il/553993/6939143542/il_fullxfull.6939143542_7bx1.jpg,https://i.etsystatic.com/59876780/r/il/16bf97/6987111205/il_fullxfull.6987111205_r8b7.jpg,https://i.etsystatic.com/59876780/r/il/c66b77/6987111181/il_fullxfull.6987111181_ejzn.jpg,,,,Colour,"Primary colour","Black,Blue,Green,Red,White,Yellow",,,,"Vutuk_Vase161_Black,Vutuk_Vase161_Blue,Vutuk_Vase161_Green,Vutuk_Vase161_Red,Vutuk_Vase161_White,Vutuk_Vase161_Yellow"
"3D Printed Geometric Broken Vase | Modern Sculptural Decor | Unique Fragmented Design | Kintsugi Style Art | Available in 6 Colors","Make a distinctive statement with our unique 3D Printed Geometric Broken Vase. This captivating piece features an innovative design that mimics fragmented or ""broken"" sections expertly reassembled, creating a modern and artistic sculptural form. Presented in a clean white finish, it offers a compelling visual narrative for any contemporary space.

Meticulously crafted using advanced 3D printing technology, this durable vase is perfect for showcasing a single stem, dried botanicals, or simply as a standalone piece of modern art. Its intriguing construction adds a touch of avant-garde elegance and transforms any tabletop, shelf, or desk into an art display.

Available in 6 Colors: Choose the perfect shade to complement your decor: Black, Blue, Green, Red, White (as shown), and Yellow.

This versatile piece is an ideal gift for art enthusiasts, design lovers, or anyone looking to add a unique and conversation-starting sculptural element to their living space.

Features:

Unique geometric ""broken"" or fragmented design
Versatile as a decorative vase or stand-alone art piece
Available in 6 vibrant colors (Black, Blue, Green, Red, White, Yellow)
Durable 3D printed construction
Perfect for modern, contemporary, and artistic decor
Materials:
High-quality, eco-friendly PLA plastic.

Care Instructions:
Wipe clean with a damp cloth. Avoid harsh chemicals or abrasive cleaners. Not recommended for holding water directly.

Disclaimer: The displayed colors may not perfectly match the actual product color due to various factors, including monitor settings, lighting, and material variations.",1399,INR,100,"3D_Printed,Geometric_Vase,Broken_Style,White_Decor,Modern_Home,Sculptural_Art,Unique_Vase,Fragmented_Design,Tabletop_Decor,Decorative_Vase,Multi_Color,Contemporary,Art_Piece",,https://i.etsystatic.com/59876780/r/il/77ee37/6936741408/il_fullxfull.6936741408_as37.jpg,https://i.etsystatic.com/59876780/r/il/3c4a2f/6936741384/il_fullxfull.6936741384_86j8.jpg,https://i.etsystatic.com/59876780/r/il/2b1247/6936741388/il_fullxfull.6936741388_bfj2.jpg,https://i.etsystatic.com/59876780/r/il/d2accd/6984710741/il_fullxfull.6984710741_9c79.jpg,https://i.etsystatic.com/59876780/r/il/6919a0/6936741394/il_fullxfull.6936741394_s41t.jpg,https://i.etsystatic.com/59876780/r/il/0b59f9/6936741396/il_fullxfull.6936741396_fnbe.jpg,https://i.etsystatic.com/59876780/r/il/787200/6936741398/il_fullxfull.6936741398_m0kh.jpg,,,,Colour,"Primary colour","Black,Blue,Green,Red,White,Yellow",,,,"Vutuk_Vase160_Blue,Vutuk_Vase160_Red,Vutuk_Vase160_White,Vutuk_Vase160_Black,Vutuk_Vase160_Green,Vutuk_Vase160_Yellow"
